Date,Price_brent-daily,Price_dubai-crude,Open_dubai-crude,High_dubai-crude,Low_dubai-crude,Price_Gold-Price,Open_Gold-Price,High_Gold-Price,Low_Gold-Price,Price_wti-daily
2016-01-05,-1.8799644213950735,-2.2899927768239032,-2.2899920872206785,-2.2899920872206785,-2.2899920872206785,-1.347366443766478,-1.3572986511467784,-1.3560401672963702,-1.3419791194536346,-1.6770105254606116
2016-01-06,-2.0270888966190452,-2.4613726559194142,-2.461371875549916,-2.461371875549916,-2.461371875549916,-1.3013407908531307,-1.3460076451029324,-1.3135961727078134,-1.3332859664497063,-1.8722437419926015
2016-01-07,-2.0552804128296267,-2.4604512587199756,-2.4604504788384682,-2.4604504788384682,-2.4604504788384682,-1.251926746314261,-1.2951981179056253,-1.265829168896929,-1.2821246233610148,-1.9386230356134782
2016-01-08,-2.2226675403299536,-2.4457089035289643,-2.445708131455308,-2.445708131455308,-2.445708131455308,-1.2684451554886833,-1.2620307876518277,-1.2707319405490725,-1.2814120698361027,-1.9474085303574173
2016-01-09,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-01-10,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-01-11,-2.357458227211796,-2.5654905394559337,-2.5654897039434847,-2.5654897039434847,-2.5654897039434847,-1.2842576497411216,-1.2563852846299046,-1.268630752698154,-1.2748565774069112,-2.1211660930708884
2016-01-12,-2.4455567153698627,-2.61432459102616,-2.614323729650203,-2.614323729650203,-2.614323729650203,-1.3108000508077144,-1.2844716621639716,-1.2888021560669731,-1.303501229108379,-2.2187827013368833
2016-01-13,-2.4948918687383803,-2.642887904208745,-2.6428870277050756,-2.6428870277050756,-2.6428870277050756,-1.3021878887595115,-1.3149573784823558,-1.3128957767575071,-1.3177522996066218,-2.2187827013368833
2016-01-14,-2.4719862618172828,-2.6216957686216658,-2.621694903341783,-2.621694903341783,-2.621694903341783,-1.316023821230395,-1.2951981179056253,-1.2801172462831758,-1.30649395391301,-2.1406894147240876
2016-01-15,-2.475510201343605,-2.7046215165711063,-2.7046206073720587,-2.7046206073720587,-2.7046206073720587,-1.2491030866263255,-1.3191915057487982,-1.253222041791417,-1.303501229108379,-2.313470811354899
2016-01-16,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-01-17,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-01-18,-2.602372024291222,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,-1.2570093337525448,-1.2566675597810009,-1.268630752698154,-1.2549050787093712,0.0
2016-01-19,-2.602372024291222,-2.7294992409559384,-2.729498318581142,-2.729498318581142,-2.729498318581142,-1.2578564316589254,-1.2611839621985392,-1.272132732449685,-1.2688711277976492,-2.409135087455574
2016-01-20,-2.721304983304612,-2.776490498127288,-2.776489550864965,-2.776489550864965,-2.776489550864965,-1.1874061224449368,-1.2528568452412028,-1.1914471189744082,-1.2365211977666382,-2.5838688162517047
2016-01-21,-2.5821093720148665,-2.735027624152568,-2.735026698849827,-2.735026698849827,-2.735026698849827,-1.2400673756249323,-1.200212529561771,-1.2121788391034725,-1.2293956625175166,-2.303709150528299
2016-01-22,-2.3292667110012144,-2.670529820191892,-2.6705289290485013,-2.6705289290485013,-2.6705289290485013,-1.2431734012816613,-1.2311216586067992,-1.2418756273964562,-1.2346685586018664,-2.057715297697992
2016-01-23,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-01-24,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-01-25,-2.3856497434223773,-2.7018573249727917,-2.7018564172377166,-2.7018564172377166,-2.7018564172377166,-1.2116895957611813,-1.2429772149528375,-1.2218443032176982,-1.2265454484178682,-2.229520528246143
2016-01-26,-2.286979436685342,-2.6815865865851505,-2.681585689585871,-2.681585689585871,-2.681585689585871,0.0,0.0,0.0,0.0,-2.3046853166109593
2016-01-27,-2.208571782224663,-2.67145121739133,-2.6714503257599485,-2.6714503257599485,-2.6714503257599485,-1.1629814661442954,-1.2034586937993765,-1.1693146069447318,-1.1866424510227884,-2.033311145631493
2016-01-28,-2.1046155661981443,-2.664080039795824,-2.6640791520683686,-2.6640791520683686,-2.6640791520683686,-1.1679228705981823,-1.1470036635801466,-1.157968192549771,-1.1652658452754243,-1.9464323642747576
2016-01-29,-2.0931627627375953,-2.662237245396948,-2.6622363586454734,-2.6622363586454734,-2.6622363586454734,-1.1667934067230081,-1.1711381889988675,-1.1771590415881614,-1.1756691267391415,-1.9025048905550601
2016-01-30,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-01-31,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-02-01,-2.1539507195666614,-2.372918524773344,-2.3729177912509547,-2.3729177912509547,-2.3729177912509547,-1.1295210988422608,-1.1604117332572137,-1.1370963932306455,-1.158852863551215,-2.1016427714176897
2016-02-02,-2.2834554971590197,-2.5083639130907636,-2.508363107833739,-2.508363107833739,-2.508363107833739,-1.1245796943883737,-1.0154634431693406,-1.0344183469157535,-1.1280705512750107,-2.269543337635201
2016-02-03,-2.160117613737726,-2.282621599228398,-2.2826209135290982,-2.2826209135290982,-2.2826209135290982,-1.0854720077104683,-1.1069205921244933,-1.098434536773742,-1.1116818202020315,-2.036239643879473
2016-02-04,-2.126640188237661,-2.331455650798624,-2.3314549392358166,-2.3314549392358166,-2.3314549392358166,-1.0330931204992664,-1.0926656969941377,-1.031896921494651,-1.0787618473510907,-2.1006666053350296
2016-02-05,-2.1627605683824678,-2.361861758380085,-2.3618610307135843,-2.3618610307135843,-2.3618610307135843,-1.0455172231261822,-1.0171570940759176,-0.9880521350054816,-1.1296381690298174,-2.1758313936998457
2016-02-06,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-02-07,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-02-08,-2.2253104949746954,-2.361861758380085,-2.3618610307135843,-2.3618610307135843,-2.3618610307135843,-0.9327120185931622,-1.05582878977609,-0.9437871109461283,-1.037576253611169,-2.2880904932057398
2016-02-09,-2.356577242330215,-2.361861758380085,-2.3618610307135843,-2.3618610307135843,-2.3618610307135843,-0.9386417039378266,-0.9360029881357743,-0.9446275860864959,-0.9546350233113963,-2.4589195576712313
2016-02-10,-2.401507471290829,-2.601425030234025,-2.601424175689938,-2.601424175689938,-2.601424175689938,-0.9547365641590585,-0.9511047087194184,-0.9688612859670911,-0.9750140541238834,-2.499918533142949
2016-02-11,-2.473748231580444,-2.6530232734025656,-2.6530223915309983,-2.6530223915309983,-2.6530223915309983,-0.7436680024858862,-0.9494110578128415,-0.7237227033599136,-0.9301231820544187,-2.631700954302042
2016-02-12,-2.2112147368694046,-2.465979641916605,-2.465978859107153,-2.465978859107153,-2.465978859107153,-0.8028236729481332,-0.7705897495934304,-0.7626647181969395,-0.7874699663670087,-2.326160970429478
2016-02-13,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-02-14,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-02-15,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,-0.9005222981506985,-0.8081323446892184,-0.8286420167157855,-0.8915027810041808,0.0
2016-02-16,-2.273764663461632,-2.505599721492449,-2.505598917699396,-2.505598917699396,-2.505598917699396,-0.8715797863493605,-0.907069785148419,-0.8681443483130564,-0.9499321700469762,-2.352517454661297
2016-02-17,-2.0869958685665306,-2.4079316183519968,-2.4079308662859598,-2.4079308662859598,-2.4079308662859598,-0.8742622630528991,-0.873196767016881,-0.8722066448248326,-0.8749715392262192,-2.193402383187725
2016-02-18,-2.087876853448111,-2.409774412750873,-2.409773659708855,-2.409773659708855,-2.409773659708855,-0.8136947627466845,-0.8746081427723618,-0.825980512104622,-0.878249285440815,-2.1846168884437853
2016-02-19,-2.2235485252115343,-2.4438661091300875,-2.443865338032413,-2.443865338032413,-2.443865338032413,-0.7823521402106014,-0.811237371351276,-0.7871785764576572,-0.797588226420761,-2.2998044861976594
2016-02-20,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-02-21,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-02-22,-2.053518443066465,-2.408853015551435,-2.4088522629974074,-2.4088522629974074,-2.4088522629974074,-0.8552025601593352,-0.7955711004654397,-0.8161749688003348,-0.8571577011034157,-2.1260469234841883
2016-02-23,-2.2024048880535982,-2.432809342736829,-2.4328085774950425,-2.4328085774950425,-2.4328085774950425,-0.810306371121162,-0.8301498064747181,-0.8193967901717435,-0.8122668290339511,-2.0801671175991707
2016-02-24,-2.237644283316825,-2.4282023567396376,-2.428201593937805,-2.428201593937805,-2.428201593937805,-0.7695044886304953,-0.799805227731882,-0.739971889407018,-0.7933129052712882,-2.225615863915503
2016-02-25,-2.120473294066596,-2.4364949315345816,-2.4364941643408327,-2.4364941643408327,-2.4364941643408327,-0.7395736959383798,-0.77722321564419,-0.756641313024306,-0.7715087674089768,-2.1231184252362088
2016-02-26,-1.8623447237634605,-2.4272809595401994,-2.427280197226358,-2.427280197226358,-2.427280197226358,-0.8024001239949429,-0.7605689817295171,-0.7668670938987768,-0.8040012081449702,-2.0987142731697097
2016-02-27,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-02-28,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-02-29,-1.8482489656581693,-2.432809342736829,-2.4328085774950425,-2.4328085774950425,-2.4328085774950425,-0.7816462252886175,-0.8102494083224395,-0.7762523996328802,-0.7896076269417451,-1.992312170159775
2016-03-01,-1.8649876784082025,-2.1683683464980574,-2.1683677213096066,-2.1683677213096066,-2.1683677213096066,-0.8296484399835196,-0.7588753308229402,-0.7581821841149797,-0.8118392969190038,-1.8312447665208835
2016-03-02,-1.8077236611054586,-2.1748181268941247,-2.1748174982897392,-2.1748174982897392,-2.1748174982897392,-0.8124241158871136,-0.8422876379718526,-0.8301828878064592,-0.8289405815168951,-1.8136737770330045
2016-03-03,-1.863225708645041,-2.1563901829053607,-2.1563895640607895,-2.1563895640607895,-2.1563895640607895,-0.7895524724148367,-0.8140601228622375,-0.7902603186390046,-0.8061388687197066,-1.8146499431156642
2016-03-04,-1.6993625206710365,-2.0320015609812,-2.032001008015375,-2.032001008015375,-2.032001008015375,-0.7700692205680824,-0.7470197744769019,-0.7261040495909548,-0.7900351590566924,-1.6828675219565716
2016-03-05,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-03-06,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-03-07,-1.5751436523681621,-1.8735212426778247,-1.873520773646403,-1.873520773646403,-1.873520773646403,-0.7590569477851342,-0.7200624975472195,-0.7293258709623633,-0.7440042013473682,-1.4886104715072412
2016-03-08,-1.5628098640260333,-1.9656609626216475,-1.9656604447911543,-1.9656604447911543,-1.9656604447911543,-0.7277143252490511,-0.7362933187352482,-0.7031310624209107,-0.714932017530953,-1.6086788996744148
2016-03-09,-1.4659015270521596,-1.8836566118716451,-1.8836561374723257,-1.8836561374723257,-1.8836561374723257,-0.7590569477851342,-0.737704694490729,-0.7587425008752247,-0.7780642598381684,-1.51594312182172
2016-03-10,-1.6095020627498082,-1.9444688270345678,-1.9444683204278612,-1.9444683204278612,-1.9444683204278612,-0.712325379949803,-0.7729890883777477,-0.7307266628629758,-0.8106992112791443,-1.5013006305818202
2016-03-11,-1.5407852419865167,-1.9085343362564768,-1.908533848681408,-1.908533848681408,-1.908533848681408,-0.7721869653340339,-0.7158283702807773,-0.7349290385648132,-0.756260121975857,-1.4290643404649845
2016-03-12,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-03-13,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-03-14,-1.6597182009999063,-1.9527614018295123,-1.952760890830889,-1.952760890830889,-1.952760890830889,-0.8145418606530651,-0.7801871047306995,-0.7839567550862486,-0.8032886546200582,-1.5569420972934374
2016-03-15,-1.7099343392500044,-1.9840889066104117,-1.984088379020104,-1.984088379020104,-1.984088379020104,-0.8362840402501678,-0.8281738804170451,-0.828922175095908,-0.8396288843905771,-1.6428447125675132
2016-03-16,-1.6315266847893248,-1.9048487474587241,-1.9048482618356182,-1.9048482618356182,-1.9048482618356182,-0.8475786790019095,-0.8322668701079392,-0.8418094605815425,-0.8325033491414557,-1.4368736691262638
2016-03-17,-1.5513570605654843,-1.8514077098913069,-1.8514072525716625,-1.8514072525716625,-1.8514072525716625,-0.7929408640403592,-0.83734782282767,-0.7811551712850238,-0.8169696822983712,-1.2670207707434324
2016-03-18,-1.5540000152102265,-1.8560146958884978,-1.8560142361288998,-1.8560142361288998,-1.8560142361288998,-0.8242834865764423,-0.7871028459325552,-0.7993654659929855,-0.8216725355627913,-1.3353523965296292
2016-03-19,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-03-20,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-03-21,-1.4967359979074832,-1.8449579294952394,-1.84495747559153,-1.84495747559153,-1.84495747559153,-0.8522377174870029,-0.8291618434458816,-0.8471324698038698,-0.8473244624596282,-1.2924010888925916
2016-03-22,-1.4412339503679008,-1.836665354700295,-1.836664905188502,-1.836664905188502,-1.836664905188502,-0.8367075892033581,-0.8506147549291889,-0.8165952063705185,-0.8384887987507178,-1.1420715121629588
2016-03-23,-1.591001380236614,-1.8790496258744536,-1.8790491539150878,-1.8790491539150878,-1.8790491539150878,-0.9043342387294113,-0.8435578761517852,-0.8638018934211579,-0.8930703987589875,-1.451516160366163
2016-03-24,-1.6359316091972287,-1.8864208034699599,-1.8864203276066682,-1.8864203276066682,-1.8864203276066682,-0.9054637026045855,-0.9137032511991785,-0.9161915105040632,-0.9016210410579332,-1.4651824855234024
2016-03-25,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-03-26,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-03-27,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-03-28,-1.6359316091972287,-1.8873422006693978,-1.8873417243181156,-1.8873417243181156,-1.8873417243181156,-0.9280529801080688,-0.9209012675521303,-0.9356625179225762,-0.9301231820544187,-1.4798249767633014
2016-03-29,-1.7751272204869741,-1.8974775698632185,-1.8974770881440381,-1.8974770881440381,-1.8974770881440381,-0.8975574554783663,-0.9299340723872072,-0.9105883429016135,-0.9257053501999635,-1.5852509136905766
2016-03-30,-1.7751272204869741,-1.8910277894671508,-1.8910273111639055,-1.8910273111639055,-1.8910273111639055,-0.9420300955633492,-0.8962021918312172,-0.9069462839600211,-0.9335434389739969,-1.5852509136905766
2016-03-31,-1.7751272204869741,-1.8947133782649035,-1.8947128980096954,-1.8947128980096954,-1.8947128980096954,-0.9222644777478012,-0.9437655547909185,-0.9283784000393915,-0.9244227538551216,-1.5823224154425966
2016-04-01,-1.8041997215791359,-1.9315692662424326,-1.931568766467596,-1.931568766467596,-1.931568766467596,-0.976619926740558,-0.9268290457251495,-0.9296391127499427,-0.9721638400242348,-1.7365566565028685
2016-04-02,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-04-03,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-04-04,-1.836796162197621,-1.9951456730036707,-1.9951451395574746,-1.9951451395574746,-1.9951451395574746,-0.9723844372086549,-0.9711462444472451,-0.9776862749409495,-0.9611905157405879,-1.8400302612648234
2016-04-05,-1.851772905184492,-1.9859317010092883,-1.9859311724429995,-1.9859311724429995,-1.9859311724429995,-0.9051813366357919,-0.9530806347770915,-0.9059657296295924,-0.9386738243533643,-1.818554607446304
2016-04-06,-1.6852667625657456,-1.8403509434980485,-1.8403504920342926,-1.8403504920342926,-1.8403504920342926,-0.903910689776221,-0.8858991488162077,-0.8989617701265302,-0.8930703987589875,-1.5042291288298002
2016-04-07,-1.7398878252237475,-1.871678448278948,-1.8716779802235077,-1.8716779802235077,-1.8716779802235077,-0.8472963130331159,-0.8945085409246403,-0.8595995177193205,-0.8776792426208854,-1.5471804364668384
2016-04-08,-1.4262572073810293,-1.710433938377258,-1.710433555720193,-1.710433555720193,-1.710433555720193,-0.8367075892033581,-0.8435578761517852,-0.8534360333566258,-0.8567301689884684,-1.3089959122978103
2016-04-09,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-04-10,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-04-11,-1.3496115226835115,-1.6560715036104028,-1.6560711497447902,-1.6560711497447902,-1.6560711497447902,-0.8074827114332266,-0.8295852561725258,-0.8196769485518659,-0.8142619789037051,-1.2387119543462939
2016-04-12,-1.2227496997358946,-1.5362898676834327,-1.5362895772566132,-1.5362895772566132,-1.5362895772566132,-0.8080474433708137,-0.8167417367976509,-0.8084706133469663,-0.801578526160269,-1.0766683846247427
2016-04-13,-1.2412503822490888,-1.5722243584615236,-1.5722240490030663,-1.5722240490030663,-1.5722240490030663,-0.8252717674672196,-0.8136367101355934,-0.8341051051281742,-0.8260903674172465,-1.11766736009646
2016-04-14,-1.2227496997358946,-1.586045316453097,-1.5860449996747787,-1.5860449996747787,-1.5860449996747787,-0.8813214122727377,-0.8407351246408237,-0.8567979339180957,-0.8652808112874142,-1.1420715121629588
2016-04-15,-1.3725171296046086,-1.6275081904278175,-1.627507851689917,-1.627507851689917,-1.627507851689917,-0.8549201941905415,-0.8719265288369483,-0.8708058529242201,-0.8557325940535915,-1.244568950842254
2016-04-16,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-04-17,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-04-18,-1.3443256133940271,-1.6367221624222,-1.6367218188043924,-1.6367218188043924,-1.6367218188043924,-0.8525200834557964,-0.8506147549291889,-0.8458717570933186,-0.8373487131108583,-1.3089959122978103
2016-04-19,-1.2227496997358946,-1.6017090688435471,-1.6017087437693867,-1.6017087437693867,-1.6017087437693867,-0.8073415284488298,-0.8365009973743814,-0.8219182155928458,-0.8161146180684766,-1.197712978874576
2016-04-20,-1.21658280556483,-1.5455038396778151,-1.5455035443710885,-1.5455035443710885,-1.5455035443710885,-0.8081886263552104,-0.8027691168183916,-0.8154745728500286,-0.8088465721143728,-1.0180984196651455
2016-04-21,-1.1822243951831846,-1.5786741388575913,-1.578673825983199,-1.578673825983199,-1.578673825983199,-0.8028236729481332,-0.813072159833401,-0.7699488360801242,-0.8032886546200582,-0.9731947798627878
2016-04-22,-1.1390561359857316,-1.5611675920682653,-1.5611672884656964,-1.5611672884656964,-1.5611672884656964,-0.8516729855494158,-0.7982527144008531,-0.8157547312301511,-0.8354960739460868,-1.0141937553345057
2016-04-23,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-04-24,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-04-25,-1.2271546241437985,-1.5731457556609618,-1.5731454457145135,-1.5731454457145135,-1.5731454457145135,-0.8175067033253973,-0.8365009973743814,-0.835786055408909,-0.8256628353022992,-1.12059585834444
2016-04-26,-1.1416990906304738,-1.5574820032705123,-1.5574817016199063,-1.5574817016199063,-1.5574817016199063,-0.8210362779353165,-0.8222461022440258,-0.8359261345989702,-0.8259478567122641,-1.0376217413183442
2016-04-27,-1.121436438354118,-1.5418182508800624,-1.5418179575252984,-1.5418179575252984,-1.5418179575252984,-0.7983058174474364,-0.8153303610421702,-0.8140737809494162,-0.7947380123211125,-0.7672237364215384
2016-04-28,-0.9954556002880824,-1.5390540592817474,-1.539053767390956,-1.539053767390956,-1.539053767390956,-0.7548214582532311,-0.8057330059049012,-0.7727504198813491,-0.7947380123211125,-0.694987446304702
2016-04-29,-0.9919316607617599,-1.5362898676834327,-1.5362895772566132,-1.5362895772566132,-1.5362895772566132,-0.6826769532264811,-0.7516773144699884,-0.6968274988681546,-0.7304656843740376,-0.6998682767180021
2016-04-30,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-05-01,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-05-02,-0.9760739328933079,-1.2211720254755585,-1.2211719019415639,-1.2211719019415639,-1.2211719019415639,-0.6720882293967234,-0.6774389497317009,-0.675815620358968,-0.6636281637372791,-0.8199367048851757
2016-05-03,-1.21658280556483,-1.2736916658435375,-1.2736915144940721,-1.2736915144940721,-1.2736915144940721,-0.6804180254761328,-0.6777212248827971,-0.6765160163092743,-0.673603913086049,-0.9273149739777703
2016-05-04,-1.2174637904464112,-1.2810628434390439,-1.2810626881856526,-1.2810626881856526,-1.2810626881856526,-0.7114782820434224,-0.6819553521492393,-0.6957068653476648,-0.6921303047337646,-0.9156009809858504
2016-05-05,-1.1020547709593433,-1.2700060770457848,-1.270005927648282,-1.270005927648282,-1.270005927648282,-0.7207963590136093,-0.7148404072519408,-0.7048120127016456,-0.7046712467722183,-0.8609356803568937
2016-05-06,-1.0835540884461494,-1.2368357778660086,-1.2368356460361716,-1.2368356460361716,-1.2368356460361716,-0.6504872327840174,-0.709477179381114,-0.6676910273354159,-0.6878549835842918,-0.8365315282903949
2016-05-07,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-05-08,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-05-09,-1.2747278077491544,-1.3575388109924167,-1.357538615235796,-1.357538615235796,-1.357538615235796,-0.7296908870306059,-0.6583853770327107,-0.6800179960608054,-0.7163571245807773,-0.9468382956309688
2016-05-10,-1.135532196459409,-1.230385997469941,-1.230385869056039,-1.230385869056039,-1.230385869056039,-0.7325145467185413,-0.7234497993603733,-0.7430536315883653,-0.734598494818528,-0.8267698674637953
2016-05-11,-0.9531683259722107,-1.1087615671440947,-1.1087615031449674,-1.1087615031449674,-1.1087615031449674,-0.7116194650278193,-0.7271193763246233,-0.713637001675504,-0.7056688217070952,-0.6774164568168229
2016-05-12,-0.9223338551168871,-1.0801982539615103,-1.080198205090095,-1.080198205090095,-1.080198205090095,-0.7157137715753256,-0.7118765181654312,-0.7118159722047078,-0.7142194640060409,-0.6354413152624451
2016-05-13,-0.867712792458886,-1.10599737554578,-1.1059973130106249,-1.1059973130106249,-1.1059973130106249,-0.6989129964321098,-0.7165340581585177,-0.7155981103363614,-0.7140769533010585,-0.6764402907341631
2016-05-14,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-05-15,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-05-16,-0.7408509695112693,-1.0534777351778009,-1.0534777004581166,-1.0534777004581166,-1.0534777004581166,-0.7073839754959161,-0.6918349824376046,-0.6894033017949087,-0.6928428582586768,-0.5300153783351707
2016-05-17,-0.7214693021164947,-1.0341283939895987,-1.0341283695177192,-1.0341283695177192,-1.0341283695177192,-0.6958069707753809,-0.6967747975817872,-0.7055124086519519,-0.7006809470327102,-0.4743739116235535
2016-05-18,-0.7020876347217201,-1.04887074918061,-1.0488707169008793,-1.0488707169008793,-1.0488707169008793,-0.6952422388377938,-0.6990329987905564,-0.7127965265351366,-0.6935554117835889,-0.4909687350287728
2016-05-19,-0.8712367319852086,-1.047949351981172,-1.0479493201894319,-1.0479493201894319,-1.0479493201894319,-0.7303968019525897,-0.7031259884814506,-0.7244230993102199,-0.7331733877687038,-0.4870640706981331
2016-05-20,-0.7364460451033662,-1.052556337978363,-1.0525563037466692,-1.0525563037466692,-1.0525563037466692,-0.7455033812830442,-0.7405274460016904,-0.7423532356380591,-0.7290405773242133,-0.5348962087484701
2016-05-21,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-05-22,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2016-05-23,-0.8042818809850774,-1.0636131043716222,-1.0636130642840398,-1.0636130642840398,-1.0636130642840398,-0.7470563941114087,-0.7456083987214212,-0.7594428968255309,-0.7411539872477197,-0.4909687350287728
2016-05-24,-0.747017863682334,-1.0590061183744306,-1.0590060807268018,-1.0590060807268018,-1.0590060807268018,-0.8001411962445945,-0.7616980823339017,-0.7726103406912879,-0.782909623807571,-0.4987780636900523
