Date,Low,High,Open,Close,Volume,Mean
2015-08-07 23:59:59.999,2.521120071411133,3.5366098880767822,2.83161997795105,2.7721199989318848,164329.0,3.0288649797439575
2015-08-08 23:59:59.999,0.7147250175476074,2.7988100051879883,2.793760061264038,0.7533249855041504,674188.0,1.7567675113677979
2015-08-09 23:59:59.999,0.629190981388092,0.8798099756240845,0.7061359882354736,0.7018970251083374,532170.0,0.7545004785060883
2015-08-10 23:59:59.999,0.6365460157394409,0.7298539876937866,0.7139890193939209,0.7084479928016663,405283.0,0.6832000017166138
2015-08-11 23:59:59.999,0.6632350087165833,1.131410002708435,0.7080870270729065,1.0678600072860718,1463100.0,0.8973225057125092
2015-08-12 23:59:59.999,0.8836079835891724,1.2899399995803833,1.058750033378601,1.2174400091171265,2150620.0,1.0867739915847778
2015-08-13 23:59:59.999,1.1719900369644165,1.9650700092315674,1.2222399711608887,1.8276699781417847,4068680.0,1.568530023097992
2015-08-14 23:59:59.999,1.7547500133514404,2.2618799209594727,1.810920000076294,1.8278700113296509,4637030.0,2.0083149671554565
2015-08-15 23:59:59.999,1.5709799528121948,1.8772399425506592,1.8028899431228638,1.6888999938964844,2554360.0,1.724109947681427
2015-08-16 23:59:59.999,1.0898100137710571,1.6952400207519531,1.6843500137329102,1.5660300254821777,3550790.0,1.3925250172615051
2015-08-17 23:59:59.999,1.1853400468826294,1.5811899900436401,1.5811899900436401,1.2036099433898926,1942830.0,1.3832650184631348
2015-08-18 23:59:59.999,1.087049961090088,1.3311599493026733,1.2152999639511108,1.087049961090088,1485680.0,1.2091049551963806
2015-08-19 23:59:59.999,1.1669299602508545,1.3179899454116821,1.1669299602508545,1.2588599920272827,1486240.0,1.2424599528312683
2015-08-20 23:59:59.999,1.248329997062683,1.5333000421524048,1.2511800527572632,1.4649200439453125,2843760.0,1.390815019607544
2015-08-21 23:59:59.999,1.3528000116348267,1.5564199686050415,1.4775199890136719,1.3952900171279907,2020970.0,1.454609990119934
2015-08-22 23:59:59.999,1.352679967880249,1.4764100313186646,1.3962899446487427,1.37923002243042,948310.0,1.4145449995994568
2015-08-23 23:59:59.999,1.2977700233459473,1.4097000360488892,1.375,1.3525899648666382,1589300.0,1.3537350296974182
2015-08-24 23:59:59.999,1.2312699556350708,1.362779974937439,1.3455899953842163,1.2312699556350708,924920.0,1.2970249652862549
2015-08-25 23:59:59.999,1.1286499500274658,1.241819977760315,1.2286100387573242,1.1401900053024292,1307180.0,1.1852349638938904
2015-08-26 23:59:59.999,1.0618300437927246,1.2024799585342407,1.132789969444275,1.159980058670044,1056750.0,1.1321550011634827
2015-08-27 23:59:59.999,1.1372900009155273,1.188830018043518,1.1698100566864014,1.1476999521255493,686662.0,1.1630600094795227
2015-08-28 23:59:59.999,1.1204999685287476,1.2077900171279907,1.1476600170135498,1.1913800239562988,721872.0,1.1641449928283691
2015-08-29 23:59:59.999,1.1494899988174438,1.2072099447250366,1.1935299634933472,1.1825499534606934,375377.0,1.1783499717712402
2015-08-30 23:59:59.999,1.170609951019287,1.3679900169372559,1.1829899549484253,1.3192700147628784,1337650.0,1.2692999839782715
2015-08-31 23:59:59.999,1.20100998878479,1.39614999294281,1.3213800191879272,1.358240008354187,1447180.0,1.2985799908638
2015-09-01 23:59:59.999,1.3366299867630005,1.39274001121521,1.3534799814224243,1.3516099452972412,778862.0,1.3646849989891052
2015-09-02 23:59:59.999,1.2646199464797974,1.3549100160598755,1.3515700101852417,1.2947900295257568,883769.0,1.3097649812698364
