Date,Price,Open,High,Low
2013-08-19,117.41650009155273,113.37999725341797,123.06199645996094,111.77100372314453
2013-08-20,120.25950241088867,119.0,123.01100158691406,117.50800323486328
2013-08-21,122.29800033569336,121.20999908447266,124.91400146484375,119.68199920654297
2013-08-22,122.04999923706055,123.30000305175781,123.5,120.5999984741211
2013-08-23,120.22200012207031,122.0,122.0,118.44400024414062
2013-08-24,119.70499801635742,118.51000213623047,121.38999938964844,118.0199966430664
2013-08-25,121.07849884033203,119.60299682617188,122.98699951171875,119.16999816894531
2013-08-26,121.34249877929688,122.11100006103516,122.75499725341797,119.93000030517578
2013-08-27,123.65499877929688,120.06999969482422,127.23999786376953,120.06999969482422
2013-08-28,124.97000122070312,126.4800033569336,127.31999969482422,122.62000274658203
2013-08-29,122.95499801635742,122.62000274658203,123.69999694824219,122.20999908447266
2013-08-30,128.36999893188477,122.3499984741211,135.75,120.98999786376953
2013-08-31,136.80500030517578,133.08999633789062,140.88999938964844,132.72000122070312
2013-09-01,140.30999755859375,135.13999938964844,145.80999755859375,134.80999755859375
2013-09-02,140.69499969482422,138.6300048828125,146.5,134.88999938964844
2013-09-03,135.6699981689453,135.61000061035156,138.33999633789062,133.0
2013-09-04,134.05500030517578,136.52999877929688,144.5,123.61000061035156
2013-09-05,126.63500213623047,126.76000213623047,131.44000244140625,121.83000183105469
2013-09-06,123.24499893188477,126.48999786376953,127.33999633789062,119.1500015258789
2013-09-07,122.20000076293945,118.88999938964844,125.94000244140625,118.45999908447266
2013-09-08,122.60499954223633,124.12999725341797,124.72000122070312,120.48999786376953
2013-09-09,124.40499877929688,121.86000061035156,129.05999755859375,119.75
2013-09-10,127.82000350952148,127.2699966430664,129.74000549316406,125.9000015258789
2013-09-11,130.54999923706055,125.88999938964844,137.8300018310547,123.2699966430664
2013-09-12,133.94499969482422,135.5500030517578,136.0800018310547,131.80999755859375
2013-09-13,134.9250030517578,132.8300018310547,137.5800018310547,132.27000427246094
2013-09-14,132.36000061035156,135.00999450683594,135.85000610351562,128.8699951171875
2013-09-15,129.8499984741211,129.39999389648438,131.44000244140625,128.25999450683594
2013-09-16,131.24500274658203,130.86000061035156,132.72000122070312,129.77000427246094
2013-09-17,128.8249969482422,131.58999633789062,132.75999450683594,124.88999938964844
2013-09-18,131.8699951171875,131.7100067138672,133.1999969482422,130.5399932861328
2013-09-19,130.11000061035156,131.3699951171875,131.77000427246094,128.4499969482422
2013-09-20,131.14999771118164,129.6999969482422,135.6199951171875,126.68000030517578
2013-09-21,127.42499923706055,126.94999694824219,128.61000061035156,126.23999786376953
2013-09-22,130.26499938964844,127.87000274658203,133.94000244140625,126.58999633789062
2013-09-23,129.1925048828125,128.97999572753906,132.72500610351562,125.66000366210938
2013-09-24,126.42499923706055,126.05000305175781,127.45999908447266,125.38999938964844
2013-09-25,128.51000213623047,127.37999725341797,129.69000244140625,127.33000183105469
2013-09-26,131.12700271606445,128.2100067138672,134.9340057373047,127.31999969482422
2013-09-27,131.61500549316406,128.94000244140625,134.74000549316406,128.49000549316406
2013-09-28,134.09500122070312,133.77000427246094,135.6300048828125,132.55999755859375
2013-09-29,137.66000366210938,134.89999389648438,140.61000061035156,134.7100067138672
2013-09-30,134.31000518798828,137.14999389648438,138.35000610351562,130.27000427246094
2013-10-01,133.09000396728516,132.67999267578125,134.6300048828125,131.5500030517578
2013-10-02,117.91999816894531,132.0500030517578,133.58999633789062,102.25
2013-10-03,117.7249984741211,114.44999694824219,123.62999725341797,111.81999969482422
2013-10-04,126.75,123.41000366210938,130.08999633789062,123.41000366210938
2013-10-05,129.23500061035156,128.6300048828125,130.44000244140625,128.02999877929688
2013-10-06,127.90500259399414,128.36000061035156,129.66000366210938,126.1500015258789
2013-10-07,128.31500244140625,129.42999267578125,130.27000427246094,126.36000061035156
2013-10-08,126.09000015258789,126.73999786376953,127.47000122070312,124.70999908447266
2013-10-09,128.66500091552734,125.8499984741211,131.75,125.58000183105469
2013-10-10,130.37999725341797,130.6699981689453,131.5,129.25999450683594
2013-10-11,130.7249984741211,130.75,131.80999755859375,129.63999938964844
2013-10-12,133.11000061035156,130.89999389648438,135.66000366210938,130.55999755859375
2013-10-13,136.6050033569336,135.19000244140625,138.66000366210938,134.5500030517578
2013-10-14,141.50999450683594,139.27000427246094,144.1199951171875,138.89999389648438
2013-10-15,142.26000213623047,140.77000427246094,145.38999938964844,139.1300048828125
2013-10-16,147.32999420166016,145.64999389648438,152.22999572753906,142.42999267578125
2013-10-17,144.91500091552734,142.41000366210938,147.4199981689453,142.41000366210938
2013-10-18,150.76500701904297,146.3699951171875,155.9600067138672,145.57000732421875
2013-10-19,166.58999633789062,155.91000366210938,177.47999572753906,155.6999969482422
2013-10-20,171.93000030517578,171.66000366210938,174.91000366210938,168.9499969482422
2013-10-21,179.81000518798828,174.8000030517578,184.82000732421875,174.8000030517578
2013-10-22,189.45999908447266,182.64999389648438,196.27000427246094,182.64999389648438
2013-10-23,203.0,193.36000061035156,213.6199951171875,192.3800048828125
2013-10-24,192.97000122070312,214.3000030517578,217.4199981689453,168.52000427246094
2013-10-25,183.68499755859375,197.69000244140625,198.8699951171875,168.5
2013-10-26,182.0800018310547,187.4499969482422,188.41000366210938,175.75
2013-10-27,186.52000427246094,176.60000610351562,196.44000244140625,176.60000610351562
2013-10-28,195.33999633789062,196.2100067138672,198.6199951171875,192.05999755859375
2013-10-29,201.6699981689453,198.5500030517578,204.7899932861328,198.5500030517578
2013-10-30,204.56500244140625,204.38999938964844,209.16000366210938,199.97000122070312
2013-10-31,202.01499938964844,199.8300018310547,205.17999267578125,198.85000610351562
2013-11-01,204.38999938964844,203.89999389648438,206.64999389648438,202.1300048828125
2013-11-02,204.70499420166016,205.80999755859375,207.75999450683594,201.64999389648438
2013-11-03,209.52000427246094,205.99000549316406,215.0500030517578,203.99000549316406
2013-11-04,222.4749984741211,214.66000366210938,231.00999450683594,213.94000244140625
2013-11-05,238.44000244140625,229.2100067138672,250.66000366210938,226.22000122070312
2013-11-06,253.88999938964844,244.77999877929688,263.0,244.77999877929688
2013-11-07,282.86000061035156,261.67999267578125,304.1700134277344,261.54998779296875
2013-11-08,317.7949981689453,297.8500061035156,338.6600036621094,296.92999267578125
2013-11-09,345.26499938964844,338.5799865722656,370.82000732421875,319.7099914550781
2013-11-10,313.9700012207031,348.82000732421875,350.70001220703125,277.239990234375
2013-11-11,331.5249938964844,325.4100036621094,351.2699890136719,311.7799987792969
2013-11-12,352.80499267578125,343.05999755859375,362.80999755859375,342.79998779296875
2013-11-13,386.92498779296875,360.9700012207031,414.04998779296875,359.79998779296875
2013-11-14,410.5449981689453,406.4100036621094,425.8999938964844,395.19000244140625
2013-11-15,417.0,419.4100036621094,437.8900146484375,396.1099853515625
2013-11-16,432.9150085449219,417.2799987792969,450.260009765625,415.57000732421875
2013-11-17,470.4099884033203,440.9599914550781,500.5799865722656,440.239990234375
2013-11-18,599.3600158691406,496.5799865722656,703.780029296875,494.94000244140625
2013-11-19,631.25,712.760009765625,806.1099853515625,456.3900146484375
2013-11-20,524.0500183105469,577.97998046875,599.6500244140625,448.45001220703125
2013-11-21,655.3450012207031,594.3200073242188,733.4000244140625,577.2899780273438
2013-11-22,724.489990234375,724.0700073242188,780.8499755859375,668.1300048828125
2013-11-23,808.3349914550781,771.7000122070312,844.969970703125,771.7000122070312
2013-11-24,765.114990234375,795.6300048828125,807.3599853515625,722.8699951171875
2013-11-25,782.5549926757812,773.02001953125,810.6799926757812,754.4299926757812
2013-11-26,864.6699829101562,805.72998046875,928.5399780273438,800.7999877929688
2013-11-27,946.8200073242188,923.8499755859375,1001.9600219726562,891.6799926757812
2013-11-28,1019.8650207519531,1003.3800048828125,1077.56005859375,962.1699829101562
2013-11-29,1073.8049926757812,1042.010009765625,1146.969970703125,1000.6400146484375
2013-11-30,1131.375,1129.3699951171875,1156.1400146484375,1106.6099853515625
2013-12-01,967.4499816894531,1128.9200439453125,1133.0799560546875,801.8200073242188
2013-12-02,996.9150085449219,951.4199829101562,1055.4200439453125,938.4099731445312
2013-12-03,1053.6050109863281,1046.4000244140625,1096.0,1011.2100219726562
2013-12-04,1113.1400146484375,1077.5799560546875,1156.1199951171875,1070.1600341796875
2013-12-05,1025.7349853515625,1152.72998046875,1154.3599853515625,897.1099853515625
2013-12-06,935.9150085449219,1042.3800048828125,1042.3800048828125,829.4500122070312
2013-12-07,747.4299926757812,835.3200073242188,854.6400146484375,640.219970703125
2013-12-08,736.6950073242188,697.3099975585938,802.510009765625,670.8800048828125
2013-12-09,851.4150085449219,793.7999877929688,921.9299926757812,780.9000244140625
2013-12-10,944.7749938964844,892.3200073242188,997.22998046875,892.3200073242188
2013-12-11,917.9049987792969,989.0700073242188,1001.5800170898438,834.22998046875
2013-12-12,873.4450073242188,882.780029296875,901.9400024414062,844.9500122070312
2013-12-13,900.9199829101562,874.97998046875,941.7899780273438,860.0499877929688
2013-12-14,881.5050048828125,899.8499755859375,904.6500244140625,858.3599853515625
2013-12-15,855.5799865722656,875.2899780273438,886.1599731445312,825.0
2013-12-16,775.25,880.3300170898438,882.25,668.25
2013-12-17,692.8550109863281,706.3699951171875,754.8300170898438,630.8800048828125
2013-12-18,549.9150085449219,678.2000122070312,679.3200073242188,420.510009765625
2013-12-19,605.0599975585938,519.0599975585938,707.22998046875,502.8900146484375
2013-12-20,662.2449951171875,694.219970703125,729.1599731445312,595.3300170898438
2013-12-21,616.7200012207031,619.9000244140625,654.27001953125,579.1699829101562
2013-12-22,626.1900024414062,601.780029296875,666.739990234375,585.6400146484375
2013-12-23,645.9749755859375,613.0599975585938,680.9099731445312,611.0399780273438
2013-12-24,665.0500183105469,672.3599853515625,684.3900146484375,645.7100219726562
2013-12-25,666.0899963378906,666.3099975585938,682.7000122070312,649.47998046875
2013-12-26,730.8450012207031,683.9400024414062,777.75,683.9400024414062
2013-12-27,745.5549926757812,763.280029296875,777.510009765625,713.5999755859375
2013-12-28,726.2049865722656,737.97998046875,747.0599975585938,705.3499755859375
2013-12-29,731.5249938964844,728.0499877929688,748.6099853515625,714.4400024414062
2013-12-30,753.4199829101562,741.3499755859375,766.5999755859375,740.239990234375
2013-12-31,749.375,760.3200073242188,760.5800170898438,738.1699829101562
2014-01-01,765.1599731445312,754.969970703125,775.3499755859375,754.969970703125
2014-01-02,793.760009765625,773.4400024414062,820.3099975585938,767.2100219726562
2014-01-03,811.635009765625,802.8499755859375,834.1500244140625,789.1199951171875
2014-01-04,830.5899963378906,823.27001953125,859.510009765625,801.6699829101562
2014-01-05,903.4600219726562,858.5499877929688,952.4000244140625,854.52001953125
2014-01-06,961.4150085449219,936.0499877929688,1017.1199951171875,905.7100219726562
2014-01-07,883.8699951171875,946.489990234375,965.739990234375,802.0
2014-01-08,823.4299926757812,795.989990234375,870.6799926757812,776.1799926757812
2014-01-09,834.25,841.469970703125,864.3599853515625,804.1400146484375
2014-01-10,846.8949890136719,846.6900024414062,871.1900024414062,822.5999755859375
2014-01-11,891.5999755859375,867.3200073242188,921.47998046875,861.719970703125
2014-01-12,889.8450012207031,919.5999755859375,928.52001953125,851.1699829101562
2014-01-13,833.6699829101562,860.1900024414062,861.2899780273438,806.0499877929688
2014-01-14,840.6749877929688,843.1699829101562,855.6900024414062,825.6599731445312
2014-01-15,851.8349914550781,833.1199951171875,872.8099975585938,830.8599853515625
2014-01-16,850.8949890136719,860.2899780273438,866.1599731445312,835.6300048828125
2014-01-17,820.2699890136719,834.489990234375,842.9099731445312,797.6300048828125
2014-01-18,828.7799987792969,816.0700073242188,841.489990234375,816.0700073242188
2014-01-19,848.2450256347656,839.6599731445312,870.9600219726562,825.530029296875
2014-01-20,870.1300048828125,871.3900146484375,886.3900146484375,853.8699951171875
2014-01-21,868.5650024414062,869.6500244140625,881.2000122070312,855.9299926757812
2014-01-22,853.7550048828125,867.2100219726562,870.1500244140625,837.3599853515625
2014-01-23,835.4450073242188,845.4600219726562,851.5700073242188,819.3200073242188
2014-01-24,803.0050048828125,822.4299926757812,822.4299926757812,783.5800170898438
2014-01-25,827.2050170898438,796.239990234375,861.4500122070312,792.9600219726562
2014-01-26,870.9400024414062,853.6799926757812,897.02001953125,844.8599853515625
2014-01-27,825.0549926757812,884.5999755859375,893.0,757.1099853515625
2014-01-28,799.739990234375,774.02001953125,832.5,766.97998046875
2014-01-29,823.3599853515625,809.9600219726562,836.8699951171875,809.8499755859375
2014-01-30,814.7799987792969,826.02001953125,830.5,799.0599975585938
2014-01-31,822.2349853515625,818.4299926757812,831.8699951171875,812.5999755859375
2014-02-01,840.3150024414062,828.6099853515625,853.52001953125,827.1099853515625
2014-02-02,832.6949768066406,832.9000244140625,844.719970703125,820.6699829101562
2014-02-03,816.8499755859375,824.0800170898438,826.47998046875,807.219970703125
2014-02-04,830.5549926757812,823.77001953125,840.1699829101562,820.9400024414062
2014-02-05,824.614990234375,829.9600219726562,837.3200073242188,811.9099731445312
2014-02-06,795.2000122070312,815.5900268554688,819.8099975585938,770.5900268554688
2014-02-07,718.7749938964844,783.2000122070312,783.2000122070312,654.3499755859375
2014-02-08,691.8450012207031,699.5700073242188,721.8200073242188,661.8699951171875
2014-02-09,683.760009765625,671.4600219726562,712.27001953125,655.25
2014-02-10,627.1050109863281,681.3200073242188,703.7100219726562,550.5
2014-02-11,674.5599975585938,683.5,712.4600219726562,636.6599731445312
2014-02-12,657.9700012207031,672.3800048828125,672.9000244140625,643.0399780273438
2014-02-13,629.9499816894531,651.0800170898438,657.989990234375,601.9099731445312
2014-02-14,616.3799743652344,601.1699829101562,691.719970703125,541.0399780273438
2014-02-15,647.3400268554688,660.9000244140625,661.8400268554688,632.8400268554688
2014-02-16,624.6349792480469,651.2999877929688,665.0999755859375,584.1699829101562
2014-02-17,632.1300048828125,614.22998046875,656.9500122070312,607.3099975585938
2014-02-18,629.1499938964844,627.1599731445312,645.760009765625,612.5399780273438
2014-02-19,625.2350158691406,625.969970703125,631.77001953125,618.7000122070312
2014-02-20,591.9349975585938,623.0900268554688,627.72998046875,556.1400146484375
2014-02-21,556.7149963378906,556.8800048828125,582.9600219726562,530.469970703125
2014-02-22,586.5299987792969,574.239990234375,614.47998046875,558.5800170898438
2014-02-23,619.8049926757812,606.469970703125,639.9099731445312,599.7000122070312
2014-02-24,573.1549987792969,606.0399780273438,607.6099853515625,538.7000122070312
2014-02-25,480.89500427246094,540.239990234375,541.3800048828125,420.4100036621094
2014-02-26,568.1900024414062,537.0399780273438,603.7999877929688,532.5800170898438
2014-02-27,580.3349914550781,581.6500244140625,594.0499877929688,566.6199951171875
2014-02-28,564.6549987792969,579.7000122070312,584.1400146484375,545.1699829101562
2014-03-01,556.3349914550781,549.9199829101562,573.3800048828125,539.2899780273438
2014-03-02,561.875,567.22998046875,570.47998046875,553.27001953125
2014-03-03,631.7149963378906,562.5599975585938,702.9099731445312,560.52001953125
2014-03-04,675.9499816894531,668.239990234375,696.219970703125,655.6799926757812
2014-03-05,660.280029296875,666.239990234375,674.280029296875,646.280029296875
2014-03-06,659.7799987792969,664.52001953125,669.77001953125,649.7899780273438
2014-03-07,640.8450012207031,664.3099975585938,665.3400268554688,616.3499755859375
2014-03-08,619.8000183105469,629.6599731445312,635.1400146484375,604.4600219726562
2014-03-09,628.1499938964844,616.3099975585938,643.9500122070312,612.3499755859375
2014-03-10,629.8900146484375,636.3300170898438,644.760009765625,615.02001953125
2014-03-11,628.6300048828125,627.9500122070312,638.4199829101562,618.8400268554688
2014-03-12,638.77001953125,631.9099731445312,648.030029296875,629.510009765625
2014-03-13,637.5249938964844,633.6199951171875,644.2000122070312,630.8499755859375
2014-03-14,633.3700256347656,638.1400146484375,639.530029296875,627.2100219726562
2014-03-15,633.2200012207031,629.3699951171875,639.1400146484375,627.2999877929688
2014-03-16,632.8150024414062,636.5,637.52001953125,628.1099853515625
2014-03-17,624.7674865722656,630.9199829101562,632.6799926757812,616.85498046875
2014-03-18,613.093505859375,621.8380126953125,622.3909912109375,603.7960205078125
2014-03-19,615.5480041503906,613.89599609375,622.0,609.0960083007812
2014-03-20,598.6189880371094,609.7449951171875,609.7449951171875,587.4929809570312
2014-03-21,583.2024841308594,588.2940063476562,604.5919799804688,561.81298828125
2014-03-22,563.469482421875,571.1799926757812,572.5479736328125,554.3909912109375
2014-03-23,565.5579833984375,565.7639770507812,570.2379760742188,560.8779907226562
2014-03-24,569.1669921875,562.5070190429688,586.56201171875,551.77197265625
2014-03-25,579.021484375,585.0260009765625,585.43798828125,572.60498046875
2014-03-26,580.4955139160156,583.4819946289062,590.0280151367188,570.9630126953125
2014-03-27,525.8995056152344,580.2570190429688,580.5599975585938,471.239013671875
2014-03-28,499.6285095214844,477.14300537109375,526.0230102539062,473.2340087890625
2014-03-29,497.2965087890625,501.7130126953125,504.8590087890625,489.7340087890625
2014-03-30,468.27549743652344,492.37200927734375,492.37200927734375,444.1789855957031
2014-03-31,463.19349670410156,462.29901123046875,483.0220031738281,443.364990234375
2014-04-01,476.17149353027344,457.0,495.3429870605469,457.0
2014-04-02,463.1570129394531,479.1369934082031,495.0450134277344,431.2690124511719
2014-04-03,432.2275085449219,436.4440002441406,449.56500244140625,414.8900146484375
2014-04-04,441.8715057373047,445.66400146484375,454.6520080566406,429.09100341796875
2014-04-05,453.8840026855469,446.67498779296875,463.5710144042969,444.1969909667969
2014-04-06,459.6445007324219,463.3970031738281,466.3190002441406,452.9700012207031
2014-04-07,453.84300231933594,461.4739990234375,462.5639953613281,445.12200927734375
2014-04-08,451.7690124511719,447.6130065917969,457.42401123046875,446.114013671875
2014-04-09,448.83050537109375,453.177001953125,455.7279968261719,441.9330139160156
2014-04-10,401.0489959716797,442.2560119628906,443.3659973144531,358.73199462890625
2014-04-11,390.5195007324219,363.7099914550781,429.7669982910156,351.2720031738281
2014-04-12,427.69749450683594,420.8890075683594,439.6059875488281,415.78900146484375
2014-04-13,411.3260040283203,421.46099853515625,427.39801025390625,395.2539978027344
2014-04-14,438.56199645996094,414.8280029296875,469.7510070800781,407.37298583984375
2014-04-15,486.2694854736328,458.37298583984375,518.9959716796875,453.5429992675781
2014-04-16,522.5794982910156,522.1849975585938,542.3779907226562,502.781005859375
2014-04-17,509.1955108642578,529.0670166015625,533.5170288085938,484.8739929199219
2014-04-18,485.67100524902344,495.7980041503906,498.60101318359375,472.7409973144531
2014-04-19,487.05799865722656,479.5820007324219,503.55499267578125,470.5610046386719
2014-04-20,500.8554992675781,501.7510070800781,510.8710021972656,490.8399963378906
2014-04-21,501.8844909667969,497.739013671875,510.5679931640625,493.20098876953125
2014-04-22,495.40098571777344,495.4549865722656,503.22198486328125,487.5799865722656
2014-04-23,489.5329895019531,488.3590087890625,493.2489929199219,485.8169860839844
2014-04-24,491.70849609375,490.82501220703125,500.4649963378906,482.9519958496094
2014-04-25,471.625,500.0870056152344,500.29901123046875,442.95098876953125
2014-04-26,456.822998046875,461.7049865722656,464.5429992675781,449.1029968261719
2014-04-27,447.86000061035156,457.24200439453125,459.3299865722656,436.3900146484375
2014-04-28,435.2379913330078,430.71600341796875,447.53399658203125,422.9419860839844
2014-04-29,443.4084930419922,439.9830017089844,451.635986328125,435.1809997558594
2014-04-30,443.8990020751953,446.8900146484375,451.0989990234375,436.6990051269531
2014-05-01,454.1235046386719,447.63299560546875,460.614013671875,447.63299560546875
2014-05-02,450.66600036621094,457.364013671875,457.9289855957031,443.40301513671875
2014-05-03,440.0425109863281,449.40301513671875,449.40301513671875,430.6820068359375
2014-05-04,434.9114990234375,438.5169982910156,439.7690124511719,430.0539855957031
2014-05-05,434.2955017089844,434.7820129394531,440.9739990234375,427.61700439453125
2014-05-06,435.6445007324219,433.364013671875,448.0379943847656,423.2510070800781
