,Price,Open,High,Low
2015-02-21,26319.0,26319.0,26319.0,26319.0
2015-02-22,,,,
2015-02-23,26178.0,26281.0,26310.0,26001.0
2015-02-24,26077.0,26219.0,26277.0,26015.0
2015-02-25,26142.0,26138.0,26343.0,26120.0
2015-02-26,26239.0,26200.0,26370.0,26200.0
2015-02-27,26206.0,26243.0,26320.0,26132.0
2015-02-28,26480.0,26111.0,26518.0,26043.0
2015-03-01,,,,
2015-03-02,26541.0,26508.0,26997.0,26440.0
2015-03-03,26453.0,26527.0,26601.0,26400.0
2015-03-04,26539.0,26500.0,26600.0,26401.0
2015-03-05,26473.0,26510.0,26599.0,26418.0
2015-03-06,26058.0,26485.0,26530.0,26025.0
2015-03-07,,,,
2015-03-08,,,,
2015-03-09,26062.0,26096.0,26177.0,26041.0
2015-03-10,25960.0,26050.0,26100.0,25825.0
2015-03-11,25716.0,25979.0,25996.0,25691.0
2015-03-12,25690.0,25750.0,25890.0,25609.0
2015-03-13,25909.0,25750.0,25945.0,25750.0
2015-03-14,25922.0,25922.0,25922.0,25922.0
2015-03-15,,,,
2015-03-16,25797.0,25945.0,25967.0,25735.0
2015-03-17,25635.0,25741.0,25830.0,25551.0
2015-03-18,25653.0,25665.0,25700.0,25520.0
2015-03-19,25970.0,25712.0,25992.0,25712.0
2015-03-20,26195.0,25996.0,26249.0,25915.0
2015-03-21,,,,
2015-03-22,,,,
2015-03-23,26208.0,26195.0,26226.0,26089.0
